run_id,stage_index,asset_id,route_id,scenario_id,stage_id,stage_label,time_hours,base_time_hours,gate_delay_hours,risk_delay_hours,exception_delay_hours,queue_delay_hours,explicit_cost,implicit_cost,approvals,handoffs,intermediaries,transfer_attempted,transfer_success,redemption_attempted,redemption_success,gate_events,risk_events
1,1,TBILL_MMF,TOKENIZED,STRESS,ONBOARDING,Onboarding (account setup / initial intake),0.730606449771548,0.730606449771548,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform,False,,False,,,
1,2,TBILL_MMF,TOKENIZED,STRESS,KYC_REVIEW,KYC / Compliance review,272.52101368912565,179.31919137301637,0.0,0.0,0.0,93.20182231610929,0.0,0.0,1,1,compliance_provider;platform,False,,False,,,
1,3,TBILL_MMF,TOKENIZED,STRESS,ELIGIBILITY_GATE,Eligibility / allowlist checks,22.368597314143287,22.368597314143287,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform_admin,False,,False,,,
1,4,TBILL_MMF,TOKENIZED,STRESS,ORDER_PLACEMENT,Order placement,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
1,5,TBILL_MMF,TOKENIZED,STRESS,EXECUTION,Execution,0.06,0.06,0.0,0.0,0.0,0.0,0.525,1.05,0,1,liquidity_provider,False,,False,,,
1,6,TBILL_MMF,TOKENIZED,STRESS,CLEARING_SETTLEMENT,Clearing and settlement,0.025932490208177804,0.025932490208177804,0.0,0.0,0.0,0.0,0.0105,0.0,0,0,,False,,False,,,
1,7,TBILL_MMF,TOKENIZED,STRESS,CUSTODY_RECORDING,Custody / recording,4.437087953016832,4.437087953016832,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0,1,custody_agent,False,,False,,,
1,8,TBILL_MMF,TOKENIZED,STRESS,SERVICING_REPORTING,Servicing and reporting,1.4905681051761872,1.4905681051761872,0.0,0.0,0.0,0.0,0.315,0.0,0,1,administrator;attestation_oracle,False,,False,,,
1,9,TBILL_MMF,TOKENIZED,STRESS,TRANSFERABILITY,Transferability / secondary transfer attempt,1.8120835419205683,1.8120835419205683,0.0,0.0,0.0,0.0,0.10500000000000001,0.0,0,1,transfer_agent,True,True,False,,GATE:transfer_restricted_checked,
1,10,TBILL_MMF,TOKENIZED,STRESS,EXIT_INITIATION,Exit initiation (sell or redeem request),0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
1,11,TBILL_MMF,TOKENIZED,STRESS,REDEMPTION_PROCESSING,Redemption processing (ops / settlement-to-cash),190.17436643019295,70.60887609047933,0.0,0.0,0.0,119.5654903397136,0.525,0.525,1,2,administrator;issuer_spv,False,,True,True,GATE:redemption_ok,
2,1,TBILL_MMF,TOKENIZED,STRESS,ONBOARDING,Onboarding (account setup / initial intake),0.8099935515590745,0.8099935515590745,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform,False,,False,,,
2,2,TBILL_MMF,TOKENIZED,STRESS,KYC_REVIEW,KYC / Compliance review,261.78903362997426,120.87988404322802,0.0,0.0,0.0,140.90914958674625,0.0,0.0,1,1,compliance_provider;platform,False,,False,,,
2,3,TBILL_MMF,TOKENIZED,STRESS,ELIGIBILITY_GATE,Eligibility / allowlist checks,16.60436259994198,16.60436259994198,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform_admin,False,,False,,,
2,4,TBILL_MMF,TOKENIZED,STRESS,ORDER_PLACEMENT,Order placement,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
2,5,TBILL_MMF,TOKENIZED,STRESS,EXECUTION,Execution,0.06,0.06,0.0,0.0,0.0,0.0,0.525,1.05,0,1,liquidity_provider,False,,False,,,
2,6,TBILL_MMF,TOKENIZED,STRESS,CLEARING_SETTLEMENT,Clearing and settlement,0.14258280260459258,0.14258280260459258,0.0,0.0,0.0,0.0,0.0105,0.0,0,0,,False,,False,,,
2,7,TBILL_MMF,TOKENIZED,STRESS,CUSTODY_RECORDING,Custody / recording,6.709830885354625,6.709830885354625,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0,1,custody_agent,False,,False,,,
2,8,TBILL_MMF,TOKENIZED,STRESS,SERVICING_REPORTING,Servicing and reporting,1.1498127853454296,1.1498127853454296,0.0,0.0,0.0,0.0,0.315,0.0,0,1,administrator;attestation_oracle,False,,False,,,
2,9,TBILL_MMF,TOKENIZED,STRESS,TRANSFERABILITY,Transferability / secondary transfer attempt,7.314916714406692,7.314916714406692,0.0,0.0,0.0,0.0,0.10500000000000001,0.0,0,1,transfer_agent,True,True,False,,GATE:transfer_restricted_checked,
2,10,TBILL_MMF,TOKENIZED,STRESS,EXIT_INITIATION,Exit initiation (sell or redeem request),0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
2,11,TBILL_MMF,TOKENIZED,STRESS,REDEMPTION_PROCESSING,Redemption processing (ops / settlement-to-cash),166.8395113129051,35.88184005457118,0.0,126.0647634380164,4.892907820317518,0.0,1.5750000000000002,1.7850000000000001,1,2,administrator;issuer_spv,False,,True,True,GATE:redemption_ok,REDEMPTION_HOLD
3,1,TBILL_MMF,TOKENIZED,STRESS,ONBOARDING,Onboarding (account setup / initial intake),0.10110686542446638,0.10110686542446638,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform,False,,False,,,
3,2,TBILL_MMF,TOKENIZED,STRESS,KYC_REVIEW,KYC / Compliance review,540.6890512940704,231.32114739064176,0.0,104.8560162652072,5.2395834456523325,199.2723041925691,1.5750000000000002,0.7350000000000001,1,1,compliance_provider;platform,False,,False,,,KYC_MANUAL_REVIEW
3,3,TBILL_MMF,TOKENIZED,STRESS,ELIGIBILITY_GATE,Eligibility / allowlist checks,22.445250992568038,22.445250992568038,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform_admin,False,,False,,,
3,4,TBILL_MMF,TOKENIZED,STRESS,ORDER_PLACEMENT,Order placement,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
3,5,TBILL_MMF,TOKENIZED,STRESS,EXECUTION,Execution,0.06,0.06,0.0,0.0,0.0,0.0,0.525,1.05,0,1,liquidity_provider,False,,False,,,
3,6,TBILL_MMF,TOKENIZED,STRESS,CLEARING_SETTLEMENT,Clearing and settlement,0.0840204504194926,0.0840204504194926,0.0,0.0,0.0,0.0,0.0105,0.0,0,0,,False,,False,,,
3,7,TBILL_MMF,TOKENIZED,STRESS,CUSTODY_RECORDING,Custody / recording,2.025504969662998,2.025504969662998,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0,1,custody_agent,False,,False,,,
3,8,TBILL_MMF,TOKENIZED,STRESS,SERVICING_REPORTING,Servicing and reporting,2.719155711922929,2.719155711922929,0.0,0.0,0.0,0.0,0.315,0.0,0,1,administrator;attestation_oracle,False,,False,,,
3,9,TBILL_MMF,TOKENIZED,STRESS,TRANSFERABILITY,Transferability / secondary transfer attempt,4.505575290279233,4.505575290279233,0.0,0.0,0.0,0.0,0.10500000000000001,0.0,0,1,transfer_agent,True,True,False,,GATE:transfer_restricted_checked,
3,10,TBILL_MMF,TOKENIZED,STRESS,EXIT_INITIATION,Exit initiation (sell or redeem request),0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
3,11,TBILL_MMF,TOKENIZED,STRESS,REDEMPTION_PROCESSING,Redemption processing (ops / settlement-to-cash),52.23128146291686,52.23128146291686,0.0,0.0,0.0,0.0,0.525,0.525,1,2,administrator;issuer_spv,False,,True,True,GATE:redemption_ok,
4,1,TBILL_MMF,TOKENIZED,STRESS,ONBOARDING,Onboarding (account setup / initial intake),0.1907319889386332,0.1907319889386332,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform,False,,False,,,
4,2,TBILL_MMF,TOKENIZED,STRESS,KYC_REVIEW,KYC / Compliance review,197.61943921122185,78.66195031694853,0.0,0.0,0.0,118.95748889427331,0.0,0.0,1,1,compliance_provider;platform,False,,False,,,
4,3,TBILL_MMF,TOKENIZED,STRESS,ELIGIBILITY_GATE,Eligibility / allowlist checks,12.051356321726525,12.051356321726525,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform_admin,False,,False,,,
4,4,TBILL_MMF,TOKENIZED,STRESS,ORDER_PLACEMENT,Order placement,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
4,5,TBILL_MMF,TOKENIZED,STRESS,EXECUTION,Execution,0.06,0.06,0.0,0.0,0.0,0.0,0.525,1.05,0,1,liquidity_provider,False,,False,,,
4,6,TBILL_MMF,TOKENIZED,STRESS,CLEARING_SETTLEMENT,Clearing and settlement,0.21132674935798,0.21132674935798,0.0,0.0,0.0,0.0,0.0105,0.0,0,0,,False,,False,,,
4,7,TBILL_MMF,TOKENIZED,STRESS,CUSTODY_RECORDING,Custody / recording,6.130539628288887,6.130539628288887,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0,1,custody_agent,False,,False,,,
4,8,TBILL_MMF,TOKENIZED,STRESS,SERVICING_REPORTING,Servicing and reporting,61.021831245805224,1.006834587020009,0.0,53.37177271521378,6.643223943571435,0.0,1.05,0.42000000000000004,0,1,administrator;attestation_oracle,False,,False,,,ATTESTATION_DELAY
4,9,TBILL_MMF,TOKENIZED,STRESS,TRANSFERABILITY,Transferability / secondary transfer attempt,4.017367943406977,4.017367943406977,0.0,0.0,0.0,0.0,0.10500000000000001,0.0,0,1,transfer_agent,True,True,False,,GATE:transfer_restricted_checked,
4,10,TBILL_MMF,TOKENIZED,STRESS,EXIT_INITIATION,Exit initiation (sell or redeem request),0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
4,11,TBILL_MMF,TOKENIZED,STRESS,REDEMPTION_PROCESSING,Redemption processing (ops / settlement-to-cash),250.18313087778458,43.01658472691026,0.0,0.0,0.0,207.16654615087432,0.525,0.525,1,2,administrator;issuer_spv,False,,True,True,GATE:redemption_ok,
5,1,TBILL_MMF,TOKENIZED,STRESS,ONBOARDING,Onboarding (account setup / initial intake),0.608660810327812,0.608660810327812,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform,False,,False,,,
5,2,TBILL_MMF,TOKENIZED,STRESS,KYC_REVIEW,KYC / Compliance review,129.09714458388612,117.36329494402489,0.0,0.0,0.0,11.733849639861226,0.0,0.0,1,1,compliance_provider;platform,False,,False,,,
5,3,TBILL_MMF,TOKENIZED,STRESS,ELIGIBILITY_GATE,Eligibility / allowlist checks,12.071024391585754,12.071024391585754,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform_admin,False,,False,,,
5,4,TBILL_MMF,TOKENIZED,STRESS,ORDER_PLACEMENT,Order placement,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
5,5,TBILL_MMF,TOKENIZED,STRESS,EXECUTION,Execution,0.06,0.06,0.0,0.0,0.0,0.0,0.525,1.05,0,1,liquidity_provider,False,,False,,,
5,6,TBILL_MMF,TOKENIZED,STRESS,CLEARING_SETTLEMENT,Clearing and settlement,0.18997384563344286,0.18997384563344286,0.0,0.0,0.0,0.0,0.0105,0.0,0,0,,False,,False,,,
5,7,TBILL_MMF,TOKENIZED,STRESS,CUSTODY_RECORDING,Custody / recording,6.40911063134478,6.40911063134478,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0,1,custody_agent,False,,False,,,
5,8,TBILL_MMF,TOKENIZED,STRESS,SERVICING_REPORTING,Servicing and reporting,1.6985786602460529,1.6985786602460529,0.0,0.0,0.0,0.0,0.315,0.0,0,1,administrator;attestation_oracle,False,,False,,,
5,9,TBILL_MMF,TOKENIZED,STRESS,TRANSFERABILITY,Transferability / secondary transfer attempt,3.2993799315979424,3.2993799315979424,0.0,0.0,0.0,0.0,0.10500000000000001,0.0,0,1,transfer_agent,True,True,False,,GATE:transfer_restricted_checked,
5,10,TBILL_MMF,TOKENIZED,STRESS,EXIT_INITIATION,Exit initiation (sell or redeem request),0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
5,11,TBILL_MMF,TOKENIZED,STRESS,REDEMPTION_PROCESSING,Redemption processing (ops / settlement-to-cash),232.9473077672477,125.3123291717595,0.0,77.59556331616969,30.03941527931851,0.0,1.5750000000000002,1.7850000000000001,1,2,administrator;issuer_spv,False,,True,True,GATE:redemption_ok,REDEMPTION_HOLD
6,1,TBILL_MMF,TOKENIZED,STRESS,ONBOARDING,Onboarding (account setup / initial intake),0.405209837474029,0.405209837474029,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform,False,,False,,,
6,2,TBILL_MMF,TOKENIZED,STRESS,KYC_REVIEW,KYC / Compliance review,263.22447301030263,82.28018327622694,0.0,0.0,0.0,180.9442897340757,0.0,0.0,1,1,compliance_provider;platform,False,,False,,,
6,3,TBILL_MMF,TOKENIZED,STRESS,ELIGIBILITY_GATE,Eligibility / allowlist checks,16.951559585548775,16.951559585548775,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform_admin,False,,False,,,
6,4,TBILL_MMF,TOKENIZED,STRESS,ORDER_PLACEMENT,Order placement,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
6,5,TBILL_MMF,TOKENIZED,STRESS,EXECUTION,Execution,0.06,0.06,0.0,0.0,0.0,0.0,0.525,1.05,0,1,liquidity_provider,False,,False,,,
6,6,TBILL_MMF,TOKENIZED,STRESS,CLEARING_SETTLEMENT,Clearing and settlement,0.18511066786843514,0.18511066786843514,0.0,0.0,0.0,0.0,0.0105,0.0,0,0,,False,,False,,,
6,7,TBILL_MMF,TOKENIZED,STRESS,CUSTODY_RECORDING,Custody / recording,3.1472254507964994,3.1472254507964994,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0,1,custody_agent,False,,False,,,
6,8,TBILL_MMF,TOKENIZED,STRESS,SERVICING_REPORTING,Servicing and reporting,3.5270462694934785,3.5270462694934785,0.0,0.0,0.0,0.0,0.315,0.0,0,1,administrator;attestation_oracle,False,,False,,,
6,9,TBILL_MMF,TOKENIZED,STRESS,TRANSFERABILITY,Transferability / secondary transfer attempt,11.800588924306101,11.800588924306101,0.0,0.0,0.0,0.0,0.10500000000000001,0.0,0,1,transfer_agent,True,True,False,,GATE:transfer_restricted_checked,
6,10,TBILL_MMF,TOKENIZED,STRESS,EXIT_INITIATION,Exit initiation (sell or redeem request),0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,platform_ui,False,,False,,,
6,11,TBILL_MMF,TOKENIZED,STRESS,REDEMPTION_PROCESSING,Redemption processing (ops / settlement-to-cash),310.1957637906504,85.61009031083226,0.0,0.0,0.0,224.58567347981813,0.525,0.525,1,2,administrator;issuer_spv,False,,True,True,GATE:redemption_ok,
7,1,TBILL_MMF,TOKENIZED,STRESS,ONBOARDING,Onboarding (account setup / initial intake),0.45104451836695447,0.45104451836695447,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform,False,,False,,,
7,2,TBILL_MMF,TOKENIZED,STRESS,KYC_REVIEW,KYC / Compliance review,242.00107517443868,53.60719554305526,0.0,0.0,0.0,188.3938796313834,0.0,0.0,1,1,compliance_provider;platform,False,,False,,,
7,3,TBILL_MMF,TOKENIZED,STRESS,ELIGIBILITY_GATE,Eligibility / allowlist checks,9.619284235888832,9.619284235888832,0.0,0.0,0.0,0.0,0.0,0.0,1,1,platform_admin,False,,False,,,
